page,Company Name,Address
6559.0,Mikro Sdn Bhd,"1-1, Tingkat G, Jalan Tp 7/7,, Tmn Industri Uep Subang Jaya,
, Subang Jaya, Selangor"
6559.0,Ad Mutiara Sdn Bhd,"592, Tingkat 1, Jalan Haruan 4/8,, Oakland Commercial Centre,
, Seremban, Negeri Sembilan"
6559.0,T Y Lin International Sdn Bhd,"65-2, Jalan Molek 1/29,, Taman Molek,
, Johor Bahru, Johor"
6559.0,T Y Lin International Sdn Bhd,"61-2, Tingkat 1, Jalan SS 23/15,, SS 23/23,
, Petaling Jaya, Selangor"
6559.0,T Y Lin International Sdn Bhd,"49-2, Tingkat 1, Jalan SS 23/15,, SS 23/23,
, Petaling Jaya, Selangor"
6559.0,Jojoba Reflexology & Aesthetics Sdn Bhd,"G-2, Tingkat G, Casa Residency Serviced Apartment,, Jalan Galloway,
, Kuala Lumpur, Kuala Lumpur"
6559.0,Pajak Gadai Seri Emas Jati Sdn Bhd,"7450, Tingkat G, Jalan Bbn 1/2h,, Putra Point,
, Nilai, Negeri Sembilan"
6559.0,Kingsville Services Sdn Bhd,"7-1, Tingkat 7, Wisma Genting, Jalan Sultan Ismail,
, Kuala Lumpur, Kuala Lumpur"
6559.0,Amk Technology Sdn Bhd,"B3 Cyberia Condo, Persiaran Multimedia,, B3-3-2, Tingkat 3, B3 Cyberia Condominium,
, Cyberjaya, Selangor"
6559.0,Top Auto Car Enterprise,"53, Jalan Prima 5/6,, Taman Puchong Prima,
, Puchong, Selangor"
6533.0,Toys'r'us (M) Sdn Bhd,"F06/07, Tingkat 1, Suria Mall Putrajaya,, Jalan Perdana, Presint 3,
, Putrajaya, Putrajaya"
6533.0,Toys'r'us (M) Sdn Bhd,"L2-10, Bintulu Times Square, Jln Tun Hussein Onn,, Bandar Jaya Park,
, Bintulu, Sarawak"
6533.0,Mr Stitch (Sel) Sdn Bhd,"19-G, Tingkat G, Jalan Putra 3,, Taman Putra,
, Kajang, Selangor"
6533.0,JSC Security Services Sdn Bhd,"25-03-1, Tingkat 3, Lorong Batu Nilam 1A,, Bandar Bukit Tinggi 1,
, Klang, Selangor"
6533.0,Persatuan Ibu Bapa Guru Sekolah Rendah Islam Al-Amin Kuala Lumpur,"2, Sekolah Ren Agama, Lorong Enggang 4,,
, Kuala Lumpur, Kuala Lumpur"
6533.0,Yonming Auto & Industrial Parts (B'worth) Sdn Bhd,"73, Jalan Kapal,, Kawasan Perindustrian Taman Linbungan Indah,
, Perai, Pulau Pinang"
6533.0,Samsuddin Lynn & Associates,"03, Tingkat 17, City Plaza, Jalan Tebrau,,
, Johor Bahru, Johor"
6533.0,Klinik Perling,"262, Jalan Simbang,, Taman Perling,
, Johor Bahru, Johor"
6533.0,CHD Residents Association,"Management Officer, Jalan Akasia,, Country Height Damansara,
, Kuala Lumpur, Kuala Lumpur"
6533.0,Aerotree Defence & Services Sdn Bhd,"PLTT Angkut, Tingkat G, Bangunan Hanger LI,, Pengkalan Tudm Subang,
, Shah Alam, Selangor"
6533.0,Berjaya Langkawi Beach Resort Sdn Bhd,"Berjaya Langkawi Resort, Jalan Berjaya,, Burau Bay,
, Langkawi, Kedah"
6533.0,Dwitasik Design Consultants Sdn Bhd,"Jalan 5/106, Bandar Sri Permaisuri,, U A2-6, Tingkat 2, Blok A Plaza Dwitasik,
, Cheras, Kuala Lumpur"
6588.0,Superfun Learners Sdn Bhd,"9, Tingkat G, Jalan BK 5B/3,, Bandar Kinrara,
, Puchong, Selangor"
6588.0,Tomei Consolidated Berhad,"26, Tingkat LG, Berjaya Times Square, Jalan Imbi,,
, Kuala Lumpur, Kuala Lumpur"
6588.0,Tomei Consolidated Berhad,"C11, Tingkat C, Suria Klcc, Jalan Ampang,,
, Kuala Lumpur, Kuala Lumpur"
6588.0,Metour Engineering Sdn Bhd,"48, Tingkat 1, Block C Kompleks Suria Kinrara,, Jalan Persiaran Kinrara, Taman Kinrara,
, Puchong, Selangor"
6588.0,Hokwa Enterprise Sdn Bhd,"Lot 1373-B, Jalan Sungai Jati,, Kampung Jawa,
, Klang, Selangor"
6588.0,Far East Corrugated Carton Industrial Sdn Bhd,"1301, Jalan Bukit Rimau,, Seksyen 32,
, Shah Alam, Selangor"
6588.0,Vinci Construction Grands Projets Sdn Bhd,"12-02, Tingkat 12, Menara Obyu, Jalan PJU 8/8A,, Damansara Perdana,
, Petaling Jaya, Selangor"
6588.0,Tomei Consolidated Berhad,"G50, Tingkat G, Sungei Wang Plaza,, Jalan Bukit Bintang,
, Kuala Lumpur, Kuala Lumpur"
6588.0,Tomei Consolidated Berhad,"CF-21, Concourse Floor, Paradigm Mall,, Jalan SS7/ 26A, Kelana Jaya,
, Petaling Jaya, Selangor"
6588.0,Tomei Consolidated Berhad,"348, Tingkat LG, 1 Utama New Wing,, Lebuh Bandar Utama, Bandar Utama,
, Petaling Jaya, Selangor"
6588.0,Famous Theme Sdn Bhd,"Tingkat 3, Lppkn, Jalan Raja Laut,,
, Kuala Lumpur, Kuala Lumpur"
6588.0,Berjaya Roasters (M) Sdn Bhd,"1D, Tingkat G, Block D Little Red Cube,, Persiaran Puteri Selatan, Puteri Harbour,
, Nusajaya, Johor"
6511.0,Perfect Edition (M) Sdn Bhd,"470, Tingkat 2, Bangunan Tcl Realty, Jalan Ipoh,,
, Kuala Lumpur, Kuala Lumpur"
6511.0,Perfect Edition (M) Sdn Bhd,"B1-7A, Tingkat 1, Binova Industrial Centre,, Jalan 2/57b Off Jln Segambut Atas,
, Kuala Lumpur, Kuala Lumpur"
6511.0,Hon Cheong Supermart Sdn Bhd,"848, Jalan Teratai 36/17,, Indahpura,
, Kulai, Johor"
6511.0,Arita Valve Mfg (m) Sdn Bhd,"414, Tingkat G, Arita Valve Mfg (m) Sdn Bhd, Loron, Kawasan Perusahaan Bebas Prai,
, Perai, Pulau Pinang"
6511.0,Rockmaster Breaker Engineering,"C-G-08, Blok C Pangsapuri Pinggiran Putra,, Jalan Pp 29, Seksyen 2,
, Seri Kembangan, Selangor"
6511.0,Village Nine Sdn Bhd,"25A, Tingkat 2, Bangsar Village 2, Jalan Telawi 1,, Bangsar Baru,
, Kuala Lumpur, Kuala Lumpur"
6511.0,Bioenertec Sdn Bhd,"A-5-05, Blok A 10 Boulevard, Jalan Cempaka,, Kampung Sungai Kayu Ara,
, Petaling Jaya, Selangor"
6511.0,Pintaras Geotechnics Sdn Bhd,"8, Jalan Majistret U1/26,, Hicom Glenmarie Industrial Park,
, Shah Alam, Selangor"
6511.0,Fotokem (SP) Sdn Bhd,"S127, One Utama Old Wing, Lebuh Bandar Utama,, Bandar Utama,
, Petaling Jaya, Selangor"
6511.0,Ong Eng Joo,"6, Jalan 11/8e,, Seksyen 11,
, Petaling Jaya, Selangor"
6511.0,Sam Arkitek Perunding,"1, Jalan 8a,, Ampang Jaya,
, Ampang, Selangor"
6511.0,Joey Buag Samar,"7-2, Tingkat 2, Jalan Berangan,,
, Kuala Lumpur, Kuala Lumpur"
6515.0,Dobi Papa (Pusat Perdagangan PJ),"2-G, Jalan PJS 5/28,, Pusat Perdagangan PJ Selatan,
, Petaling Jaya, Selangor"
6515.0,Apm Nuclear Technology Sdn Bhd,"6, Jalan Perindustrian Suntrack,, Perindustrian Suntrack,
, Kajang, Selangor"
6515.0,Tsa Industries Sdn Bhd,"3998, Jalan 6/2a,, Taman Industri Selesa Jaya,
, Seri Kembangan, Selangor"
6515.0,Tid Design (M) Sdn Bhd,"D8, Tingkat M, Kl Plaza Blok D,, Jalan Bukit Bintang,
, Kuala Lumpur, Kuala Lumpur"
6515.0,Hyunma Electronics Sdn Bhd,"8A, Tingkat 1, Jalan 13/48a,, Sentul Raya Boulevard,
, Kuala Lumpur, Kuala Lumpur"
6515.0,Adeline Skin Care & Beauty Institute,"202B, Jalan Sri Pelangi,, Taman Pelangi,
, Johor Bahru, Johor"
6515.0,Adeline Skin Care & Beauty Institute,"133, Jalan Harimau,, Taman Abad,
, Johor Bahru, Johor"
6515.0,J U Auto Service Centre & Accessories,"367J, Jalan Melor 2,, Taman Peringgit Jaya,
, Melaka, Melaka"
6515.0,Agensi Annukhbah,"49B, Tingkat 2, Jalan Sg 3/10,, Taman Sri Gombak,
, Batu Caves, Selangor"
6515.0,Peace Collections Group Bhd,"550, Tingkat G, Jalan Bandar Senawang 16,, Pusat Bandar Senawang,
, Seremban, Negeri Sembilan"
6515.0,Peace Collections Group Bhd,"64, Tingkat 3, Mines Shopping Fair, Jalan Dulang,, Mines Resort,
, Seri Kembangan, Selangor"
6515.0,Restoran Sayur-sayuran Shiang Hai,"40-1, Tingkat G, Jalan Pjs 8/2,, Dataran Mentari,
, Petaling Jaya, Selangor"
6554.0,Seputih Permai Management Corpration,"Jalan Taman Seputeh, Taman Seputeh,, Tingkat 4, Seputih Permai Condominium,
, Kuala Lumpur, Kuala Lumpur"
6554.0,Reading Lab Sdn Bhd,"33-G, Tingkat G, Jalan TTDI Grove 7/1,, TTDI Grove Square 2,
, Kajang, Selangor"
6554.0,Macro Marine Sdn Bhd,"85, Tingkat G, Lorong Berembang,, Taman Berembang,
, Pelabuhan Klang, Selangor"
6554.0,KL Soon Fatt Motors Sdn Bhd,"12, Jalan Sibu 16,, Taman Wahyu,
, Batu Caves, Selangor"
6554.0,Infraprima Construction Sdn Bdn,"45B, Tingkat 2, Jalan Batu Unjur 8,, Taman Bayu Perdana,
, Klang, Selangor"
6554.0,SAS Auto Services,"55-G, Tingkat G, Jalan LJ2,, Taman Industri Lembah Jaya,
, Ampang, Selangor"
6554.0,C-elevator Technology (M) Sdn Bhd,"41-1, Tingkat 1, Lorong 6e/91,, Taman Shamelin Perkasa,
, Kuala Lumpur, Kuala Lumpur"
6554.0,Star Tycoon Sdn Bhd,"LOT 2056 & 2057, Star Tycoon Sdn Bhd,, Lorong Tembikai 1, Pusat Perniagaan Sg Rambai,
, Bukit Mertajam, Pulau Pinang"
6554.0,Bemed Matahari Sdn Bhd,"S10-1, Tingkat G, Matahari Mall, Jalan Pjs 2/18,, Taman Maju Jaya,
, Petaling Jaya, Selangor"
6554.0,Summerfield Property (M) Sdn Bhd,"11-2, Jalan SP 2/3,, Taman Serdang Perdana,
, Seri Kembangan, Selangor"
6554.0,T-Max Enterprise,"6, Tingkat G, Jalan Meranti Jaya 8,, Taman Meranti Jaya,
, Puchong, Selangor"
6554.0,Pembinaan Jaya Cergas Sdn Bhd,"5, Lorong Industri Ringan Pmtg Tinggi 11,, Taman Industri Ringan Permatang Tinggi,
, Simpang Ampat, Pulau Pinang"
6598.0,Lim Kean Hong,"2, Thecups B&w, Lintang Bayan Lepas 2,,
, Batu Maung, Pulau Pinang"
6598.0,Marina Mohamed Associates,"5-1, Tingkat 1, Jalan Putra Mahkota 7/6c,, Seksyen 7 Putra Heights,
, Subang Jaya, Selangor"
6598.0,Wong Kar Mun,"22A-2, Tingkat 2, Jalan Pju 5/16,, Kota Damansara,
, Petaling Jaya, Selangor"
6598.0,Tmr Recovery Sdn Bhd,"4-2-1, Tingkat 2, Block B Diamaond Squre,, Jalan 3/50 Off Jalan Gombak,
, Kuala Lumpur, Kuala Lumpur"
6598.0,Oni Global (Malaysia) Sdn Bhd,"C15, Tingkat C, Atria Shopping Gallery,, Jalan Ss 22/23, Damansara Jaya,
, Petaling Jaya, Selangor"
6598.0,Three Sixty Technology Sdn Bhd,"Tingkat 21, Menara Imc, Jalan Sultan Ismail,,
, Kuala Lumpur, Kuala Lumpur"
6598.0,Three Sixty Technology Sdn Bhd,"Unit 1, Tingkat 5, Blok A Mines Waterfront,, Jalan Tasik, Mines Resort,
, Seri Kembangan, Selangor"
6598.0,Three Sixty Technology Sdn Bhd,"121, Lorong Iks Juru 5,, Kawasan Iks Juru,
, Simpang Ampat, Pulau Pinang"
6598.0,Caring Pharmacy (mpls) Sdn Bhd,"LG-01, The Main Place, Jalan Usj 21/10,, Usj 21,
, Subang Jaya, Selangor"
6598.0,N S Tan & Co,"11-4-1, Tingkat 4, Blok F Cheras Business Centre,, Taman Cheras,
, Kuala Lumpur, Kuala Lumpur"
6598.0,Pembangunan Utara Baru Sdn Bhd,"Aseana Resort, Jalan Pantai Tengah,, Kampung Padang Puteh Mukim Kedawang,
, Langkawi, Kedah"
6598.0,Midwest Ventures Sdn Bhd,"15-1, Tingkat 1, Jalan Usj 10/1f,, Usj 10,
, Subang Jaya, Selangor"
6580.0,Metro Graphic Equipment,"9, Jalan Budiman,, Budiman Business Park,
, Kajang, Selangor"
6580.0,East West Media Sdn Bhd,"56B, Tingkat 2, Jalan Bukit Kuda,,
, Klang, Selangor"
6580.0,Ultra Gallant Sdn Bhd,"150, Jalan Kapar,,
, Klang, Selangor"
6580.0,Ultra Gallant Sdn Bhd,"5905, Ultra Gallant Sdn Bhd,, Persiaran Raja Muda Musa, Telok Gadong,
, Klang, Selangor"
6580.0,Messrs Wong,"33, Tingkat G, Jalan Bayu Tinggi 1A,, Taman Batu Unjur,
, Klang, Selangor"
6580.0,Kebab Kingdom (M) Sdn Bhd,"32-4-2, Tingkat 4, Block F Diamond Square,, Jalan 4/50, Off Jalan Gombak
, Kuala Lumpur, Kuala Lumpur"
6580.0,Target Orion Star (Service) Sdn Bhd,"1712, Tingkat G, Target Orion Star,, Persiaran Raja Muda Musa,
, Klang, Selangor"
6580.0,Desh Travel & Tours Sdn Bhd,"1-20, Tingkat 1, Kompleks Wilayah,, Jalan Dang Wangi,
, Kuala Lumpur, Kuala Lumpur"
6580.0,Grace Maternity Wear,"J4-04, Tingkat 4, City Square Zone B,, Jalan Wong Ah Fook,
, Johor Bahru, Johor"
6580.0,Angkasa Security Services Sdn Bhd,"31-2, Tingkat 2, Jalan Dwitasik,, Bandar Sri Permaisuri,
, Cheras, Kuala Lumpur"
6580.0,Integrated Reference Laboratories Sdn Bhd,"3, Tingkat G, Jalan 2/137B,, Resource Industrial Centre,
, Kuala Lumpur, Kuala Lumpur"
6580.0,Integrated Reference Laboratories Sdn Bhd,"26A, Laluan Perajurit 1,, Taman Ipoh Timur,
, Ipoh, Perak"
6537.0,Maxim Freight Services Sdn Bhd,"Jalan SS 15/4G, SS 15,, N-15-23, Tingkat 15, First Subang,
, Subang Jaya, Selangor"
6537.0,Mr Eng Ooi Kiang,"1-11, Tingkat 1, Plaza Berjaya, Jalan Imbi,,
, Kuala Lumpur, Kuala Lumpur"
6537.0,Pusat Khidmat Pandan,"16-1, Tingkat 1, Jalan Pandan Prima 2,, Dataran Pandan Prima,
, Kuala Lumpur, Kuala Lumpur"
6537.0,D B E Poultry Sdn Bhd,"152, Jalan PPMP 3/3,, Pusat Perniagaan Manjung Point 3,
, Seri Manjung, Perak"
6537.0,D B E Poultry Sdn Bhd,"1, Persiaran Melor 1,, Taman Melor 3,
, Teluk Intan, Perak"
6537.0,Perfection Training Academy Sdn Bhd,"28-3, Tingkat 3, Jalan PJU 5/17,, Kota Damansara,
, Petaling Jaya, Selangor"
6537.0,Floor Depot Distribution Sdn Bhd,"92-1, Tingkat 1, Jalan Puteri 5/5,, Bandar Puteri,
, Puchong, Selangor"
6537.0,Lim Chen Yee & Associates,"12-2, Tingkat 2, Jalan 5/109F,, Taman Danau Desa,
, Kuala Lumpur, Kuala Lumpur"
6537.0,Restoran Ali Maju Sdn Bhd,"20, Tingkat G, Jalan UP 1/1,, Taman Ukay Perdana,
, Ampang, Selangor"
6537.0,Balloon Wonderland Sdn Bhd,"Lebuh Bandar Utama, Bandar Utama,, 212B, Tingkat LG, One Utama Old Wing,
, Petaling Jaya, Selangor"
6537.0,Synergy World Wide Sdn Bhd,"Jalan SS 20/27, SS 20,, 11, Tingkat G, Blok A Damansara Intan,
, Petaling Jaya, Selangor"
6537.0,Newland Hotel Sdn Bhd,"2, Jalan Abiad,, Taman Tebrau Jaya,
, Johor Bahru, Johor"
6539.0,Ling Sew Shin,"19, Jalan Utama 2/26,, Tmn Industri Puchong Utama,
, Puchong, Selangor"
6539.0,Mcat Box Office Sdn Bhd,"1601, Tingkat 16, Uptown 1, Jalan SS 21/58,, Damansara Utama SS21,
, Petaling Jaya, Selangor"
6539.0,Mcat Box Office Sdn Bhd,"Jalan SS 16/1, SS16,, F36, Tingkat 1, Subang Parade Shopping Complex,
, Subang Jaya, Selangor"
6539.0,Mcat Box Office Sdn Bhd,"Jalan Off Coastal Highway, KK Times Square Phase 2, 2-52, Tingkat 2, Imago Shopping Mall,
, Kota Kinabalu, Sabah"
6539.0,Chew Thean Yeang Aquarium Sdn Bhd,"2-G-6, Tingkat G, Quatermile, Solok Mayang Pasir,,
, Bayan Lepas, Pulau Pinang"
6539.0,Reventharen & Associates,"16-2B, Tingkat 2, Jalan Pandan 2/1,, Pandan Jaya,
, Kuala Lumpur, Kuala Lumpur"
6539.0,Anas Sazira & Partners,"18A, Jalan Diplomatik 3/1,, Presint 15,
, Putrajaya, Putrajaya"
6539.0,Cititrend Textiles Sdn Bhd,"E-G-30, Tingkat G, Jalan PJu 1A/3M,, Ara Damansara,
, Petaling Jaya, Selangor"
6539.0,Jayatiasa Supply & Services,"72, Tingkat 1, Jalan Tun Ahmad Zaidi,, Park City PH1,
, Bintulu, Sarawak"
6539.0,Orient Escape Travel Sdn Bhd,"A13, Tingkat A13-G, Jalan Tun Ismail 1,, Seri Dagangan,
, Kuantan, Pahang"
6539.0,Enermech Services (M) Sdn Bhd,"Jalan Bangsar Utama 1,, A-26-9, Tingkat 26, Menara Uoa Bangsar Tower A,
, Kuala Lumpur, Kuala Lumpur"
6539.0,Chan Siew Poh,"3, Jalan Ag 1/3,, Astana Gemilang,
, Batu Caves, Selangor"
6594.0,Three Sixty Technology Sdn Bhd,"1401, Tingkat 14, Menara Mbpj, Jalan Tengah,, Seksyen 52,
, Petaling Jaya, Selangor"
6594.0,Three Sixty Technology Sdn Bhd,"19-1, Tingkat 19, The Pinnacle, Persiaran Lagoon,, Bandar Sunway,
, Petaling Jaya, Selangor"
6594.0,Three Sixty Technology Sdn Bhd,"L4-3, Tingkat 4, Kompleks Kemajuan, Jalan 19/1,, Seksyen 19,
, Petaling Jaya, Selangor"
6594.0,Three Sixty Technology Sdn Bhd,"LC-G01, Suria Klcc, Jalan Ampang,,
, Kuala Lumpur, Kuala Lumpur"
6594.0,Three Sixty Technology Sdn Bhd,"3.16, Tingkat 3, KL Pavillion,, Jalan Bukit Bintang,
, Kuala Lumpur, Kuala Lumpur"
6594.0,Three Sixty Technology Sdn Bhd,"Tingkat 1, Menara Tsr, Jalan Pju 7/3,, Mutiara Damansara,
, Petaling Jaya, Selangor"
6594.0,Three Sixty Technology Sdn Bhd,"B-8B, Ceva Logistics (M) Sdn Bhd, Jalan Klia,, Klia Cargo Village,
, Klia, Selangor"
6594.0,Three Sixty Technology Sdn Bhd,"27, Jalan Pju 3/47,, Sunway Damansara,
, Petaling Jaya, Selangor"
6594.0,Three Sixty Technology Sdn Bhd,"21, Tingkat G, Jalan Pjs 11/14,, Taman Bandar Sunway,
, Petaling Jaya, Selangor"
6594.0,Three Sixty Technology Sdn Bhd,"Tingkat 11, Menara Cimb Kl Sentral,, Jalan Stesen Sentral 2, KL Sentral,
, Kuala Lumpur, Kuala Lumpur"
6594.0,Three Sixty Technology Sdn Bhd,"14.3, Tingkat 14, Menara Imc, Jalan Sultan Ismail,,
, Kuala Lumpur, Kuala Lumpur"
6594.0,Three Sixty Technology Sdn Bhd,"62049, Jalan Portland,, Kawasan Perindustrian Tasek,
, Ipoh, Perak"
6564.0,Prasarana Malaysia Berhad,"LOT 1499, Kompleks Depot Bas Balakong,, Jalan Kb 2/15, Balakong,
, Seri Kembangan, Selangor"
6564.0,Prasarana Malaysia Berhad,"Jalan Besar Ampang, Pekan Ampang,, Tingkat SDF, Rapid KL Ampang,
, Ampang, Selangor"
6564.0,Zulwan Enterprise,"15, Jalan Abdullah Liew,, Taman Canning,
, Ipoh, Perak"
6564.0,Selia Ekuiti Sdn Bhd,"B-1-06, Tingkat 1, Aman Seri, Jalan SS 7/13B,, SS 7,
, Petaling Jaya, Selangor"
6564.0,Port Electrical Engineering Sdn Berhad,"223, Tingkat G, Jalan Kastam,,
, Pelabuhan Klang, Selangor"
6564.0,Ry Associates,"8.01A TOWER 3, Tingkat 8, Jaya 33, Jalan Semangat,, Seksyen 13,
, Petaling Jaya, Selangor"
6564.0,Nianhuat Stationers Sdn Bhd,"12, Jalan Menara 3,, Taman Broleh,
, Batu Pahat, Johor"
6564.0,Mzec Corporation Sdn Bhd,"4, Jalan Utarid U5/13,, Bandar Pinggiran Subang,
, Shah Alam, Selangor"
6564.0,Nep Holdings (M) Bhd,"13-3, Jalan Sp 2/9,, Taman Serdang Perdana,
, Seri Kembangan, Selangor"
6564.0,Nep Holdings (M) Bhd,"98, Jalan Molek 2/2,, Taman Molek,
, Johor Bahru, Johor"
6564.0,Nep Holdings (M) Bhd,"22, Lorong Bukit Kecil Indah,, Taman Bukit Kecil Indah,
, Bukit Mertajam, Pulau Pinang"
6564.0,Tele-Paper (M) Sdn Bhd,"2C, Ge-pap Sdn Bhd, Jalan Keluli 15/16,, Seksyen 15,
, Shah Alam, Selangor"
6547.0,Han Zaw Tun,"9613, Persiaran Kip Utama,, Taman Perindustrian Kip,
, Kuala Lumpur, Kuala Lumpur"
6547.0,Poh Kean Soon,"871-G, Tingkat G, Jalan Permatang Tengah,, Taman Perkasa,
, Butterworth, Pulau Pinang"
6547.0,Poliklinik Bintang,"20, Jalan Titiwangsa 3,, Taman Tampoi Indah,
, Johor Bahru, Johor"
6547.0,Loke Chew & Zainal,"24, Tingkat 1, Jalan Teluk Sisek,, Seri Kuantan,
, Kuantan, Pahang"
6547.0,Fa Izin International Travel & Tours Sdn Bhd,"5, Tingkat 1, Jalan Kampung Pandan,, Taman Maluri,
, Kuala Lumpur, Kuala Lumpur"
6547.0,Klinik Rakyat & Surgeri,"52, Tingkat G, Jalan Orkid,,
, Mentakab, Pahang"
6547.0,Fa Izin International Travel & Tours Sdn Bhd,"16-01, Jalan Padi Emas 1/7,, Bandar Baru Uda,
, Johor Bahru, Johor"
6547.0,Fa Izin International Travel & Tours Sdn Bhd,"PT340, Mutiara Junction, Jalan Long Yunus,, Taman Maju,
, Kota Bharu, Kelantan"
6547.0,Fa Izin International Travel & Tours Sdn Bhd,"B-2-7, Tingkat 2, Ostia, Jalan Ostia Utama,, Taman Ostia Bangi,
, Bandar Baru Bangi, Selangor"
6547.0,Tan Joke Sun,"215-3-6, Jalan Bukit Gambier,,
, Batu Maung, Pulau Pinang"
6547.0,G S T Marketing Corporation Sdn Bhd,"Jalan Dulang, Mines Resort,, L3-04 (P), Tingkat 3, Mines Shopping Fair,
, Seri Kembangan, Selangor"
6547.0,G S T Marketing Corporation Sdn Bhd,"Lebuh Bandar Utama, Bandar Utama,, S221, Tingkat 2, 1 Utama New Wing,
, Petaling Jaya, Selangor"
6561.0,Fair Freight Services,"18A, Lorong Bayu Tinggi 4c,, Bayu Nexus,
, Klang, Selangor"
6561.0,Scientex Great Wall Sdn Bhd,"129324, Scientex Great Wall Sdn Bhd,, Lrg Sg Pinang 4/2/ks11, Tmn Perind P Indah Fasa 1,
, Pelabuhan Klang, Selangor"
6561.0,Isep (M) Sdn Bhd,"3, Jalan P/15,, Kawasan Perindustrian Miel Seksyen 10,
, Bandar Baru Bangi, Selangor"
6561.0,Tawakkal Gems Sdn Bhd,"19, Tingkat GF, Queensbay Mall,, Persiaran Bayan Indah,
, Batu Maung, Pulau Pinang"
6561.0,Excel Commerce Solutions Sdn Bhd,"9-8, Jalan Jalil Perkasa 15,, Aked Esplanade,
, Kuala Lumpur, Kuala Lumpur"
6561.0,Info Trek Sdn Bhd,"78B, Tingkat 1F, Queensbay Mall,, Persiaran Bayan Indah,
, Batu Maung, Pulau Pinang"
6561.0,Rb Capital Sdn Bhd,"E-10-02, Tingkat 10, Plaza Mont Kiara Blok E,, Jalan Kiara, Mont Kiara,
, Kuala Lumpur, Kuala Lumpur"
6561.0,The City Kindergarden And School Sdn Bhd,"2, City Kindergarden And School, Jalan Palas 18/46, Seksyen 18,
, Shah Alam, Selangor"
6561.0,Cw Auto Glass Car Services,"32, Jalan Pandan Indah 1/20,,
, Kuala Lumpur, Kuala Lumpur"
6561.0,Lp Photo & Trading,"11, Tingkat UG, Pusat Perniagaan Lagoon Perdana,, Jalan Pjs 9/1a, Taman Bandar Sunway,
, Petaling Jaya, Selangor"
6561.0,Digimerge (M) Sdn Bhd,"23, Jalan Pju 3/46,, Sunway Damansara,
, Petaling Jaya, Selangor"
6561.0,Guan Lim Trading,"E 68, Tingkat E 68-G, Jalan Dato Wong Ah Jang,, Seri Teruntum,
, Kuantan, Pahang"
6504.0,Midori Beauty,"39-2, Tingkat 2, Jalan 1/116b,, Kuchai Entrepreneur Park,
, Kuala Lumpur, Kuala Lumpur"
6504.0,Anda Lock & Key Centre,"40, Tingkat 40-G, Jalan Putra Square 1,, Malay Town,
, Kuantan, Pahang"
6504.0,Pds Two Hardware & Timber,"5X, Jalan Keramat,, Kampung Datuk Keramat,
, Kuala Lumpur, Kuala Lumpur"
6504.0,Saltyskins Custom Shop,"513, Tingkat 5, Blok A Dataran Usahawan Kelana,, Jalan Ss 7/26, Ss 7,
, Petaling Jaya, Selangor"
6504.0,Guardian Security Consultants Sdn Bhd,"24-A, Tingkat 1, Jalan Anggerik Vanilla Y 31/y,, Kota Kemuning Seksyen 31,
, Shah Alam, Selangor"
6504.0,Bumi Wangsa TMS Sdn Bhd,"112, Tingkat G, Jalan Damai,,
, Kuala Lumpur, Kuala Lumpur"
6504.0,Eng Lam Co Sdn Bhd,"8, Jalan Anggerik Mokara 31/56,, Kota Kemuning Seksyen 31,
, Shah Alam, Selangor"
6504.0,Ng & Tai Enterprise,"40, Jalan Perdana Tengah,, Taman Bukit Perdana,
, Batu Pahat, Johor"
6504.0,The Surya Studio,"C-1-9, Tingkat 1, Jalan Pju 1/45,, Aman Suria,
, Petaling Jaya, Selangor"
6504.0,Kimedic Skinceutical Sdn Bhd,"11, Tingkat 1, Jalan Remia 2,, Ambang Botanic,
, Klang, Selangor"
6504.0,Humantech Services Sdn Bhd,"A-21-6, Tingkat 21, Menara Uoa Bangsar Tower A,, Jalan Bangsar Utama 1,
, Kuala Lumpur, Kuala Lumpur"
6504.0,Satiri Sdn Bhd,"5-1, Tingkat 1, Jalan Putra 3,, Taman Putra,
, Kajang, Selangor"
6549.0,Mr Teo Chin Chong,"24A, Tingkat 1, Jalan Ss 4d/14,, Ss 4,
, Petaling Jaya, Selangor"
6549.0,Naam Quest Sdn Bhd,"25, Tingkat 4, Jalan 15/48A,, Sentul Raya Boulevard,
, Kuala Lumpur, Kuala Lumpur"
6549.0,Multi Management Services Sdn Bhd,"Jalan Ss 7/26,, 117, Blok D Dataran Usahawan Kelana,
, Petaling Jaya, Selangor"
6549.0,Mavisco (M) Sdn Bhd,"B-8-1, Blok B, Lorong Plaza Kingfisher 4,, Plaza Kingfisher,
, Kota Kinabalu, Sabah"
6549.0,Poh Yap Tyre Auto Services Sdn Bhd,"30, Tingkat G, Jalan 3/7,, Bangi Perdana Seksyen 3,
, Bandar Baru Bangi, Selangor"
6549.0,Kean Tatt Hardware & Timber Trading,"601, Jalan Dagang 2,, Taman Dagang Jaya,
, Ampang, Selangor"
6549.0,Tan Electronics Sdn Bhd,"Lot S45, Tingkat 2, AEON Bukit Tinggi,, Bukit Tinggi 2,
, Klang, Selangor"
6549.0,Abdul Hakim Bin Tahir,"57-2, Tingkat 2, Jalan 46b/26,, Taman Sri Rampai,
, Setapak, Kuala Lumpur"
6549.0,JMB Pangsapuri Ruby,"Jalan Matahari U5/117, U5,, F108, Tingkat 1, Blok F Pangsapuri Ruby,
, Shah Alam, Selangor"
